freq,psd_x,psd_y,psd_z,psd_xyz
69.9,4.392e+05,9.357e+02,5.401e+05,9.802e+05
71.4,4.568e+05,1.581e+03,4.218e+05,8.802e+05
72.8,4.924e+05,2.412e+03,3.644e+05,8.592e+05
74.2,4.943e+05,3.253e+03,3.354e+05,8.330e+05
75.6,4.655e+05,4.670e+03,3.083e+05,7.784e+05
77.1,3.978e+05,5.283e+03,2.651e+05,6.682e+05
78.5,3.245e+05,4.866e+03,2.274e+05,5.568e+05
79.9,2.724e+05,4.784e+03,2.110e+05,4.882e+05
81.3,2.331e+05,5.061e+03,2.012e+05,4.393e+05
82.8,1.945e+05,5.461e+03,1.823e+05,3.823e+05
84.2,1.596e+05,5.435e+03,1.610e+05,3.260e+05
85.6,1.288e+05,4.691e+03,1.408e+05,2.743e+05
87.1,9.251e+04,3.117e+03,1.132e+05,2.088e+05
88.5,6.962e+04,1.798e+03,8.789e+04,1.593e+05
89.9,6.728e+04,1.591e+03,9.038e+04,1.592e+05
91.3,6.582e+04,1.552e+03,9.393e+04,1.613e+05
92.8,6.215e+04,1.571e+03,8.392e+04,1.476e+05
94.2,5.934e+04,2.425e+03,7.184e+04,1.336e+05
95.6,5.331e+04,3.415e+03,6.124e+04,1.180e+05
97.0,4.731e+04,4.834e+03,5.251e+04,1.047e+05
98.5,4.111e+04,7.340e+03,4.874e+04,9.718e+04
99.9,3.454e+04,1.008e+04,4.396e+04,8.859e+04
101.3,2.916e+04,1.142e+04,4.036e+04,8.094e+04
102.8,2.085e+04,1.270e+04,3.541e+04,6.897e+04
104.2,1.368e+04,1.405e+04,2.940e+04,5.712e+04
105.6,1.123e+04,1.590e+04,2.718e+04,5.431e+04
107.0,1.227e+04,1.558e+04,2.736e+04,5.521e+04
108.5,1.340e+04,1.400e+04,2.828e+04,5.568e+04
109.9,1.255e+04,1.271e+04,2.765e+04,5.291e+04
111.3,1.124e+04,1.134e+04,2.547e+04,4.805e+04
112.7,1.003e+04,8.876e+03,2.233e+04,4.124e+04
114.2,9.511e+03,6.683e+03,2.073e+04,3.693e+04
115.6,9.410e+03,4.924e+03,2.011e+04,3.445e+04
117.0,9.408e+03,3.490e+03,2.064e+04,3.354e+04
118.5,8.985e+03,2.504e+03,2.133e+04,3.282e+04
119.9,8.125e+03,2.113e+03,2.145e+04,3.169e+04
121.3,6.641e+03,2.078e+03,2.046e+04,2.918e+04
122.7,5.118e+03,2.218e+03,1.853e+04,2.587e+04
124.2,4.225e+03,2.391e+03,1.665e+04,2.327e+04
125.6,3.644e+03,2.957e+03,1.530e+04,2.190e+04
127.0,3.320e+03,3.908e+03,1.608e+04,2.331e+04
128.4,3.744e+03,3.853e+03,2.008e+04,2.768e+04
129.9,4.246e+03,3.100e+03,2.533e+04,3.268e+04
131.3,4.095e+03,2.479e+03,2.842e+04,3.499e+04
132.7,2.985e+03,2.321e+03,2.707e+04,3.238e+04
134.2,1.063e+03,2.696e+03,2.184e+04,2.560e+04
135.6,6.767e+02,3.794e+03,2.609e+04,3.056e+04
137.0,6.027e+02,5.107e+03,3.142e+04,3.713e+04
138.4,4.944e+02,6.259e+03,3.421e+04,4.096e+04
139.9,3.790e+02,7.087e+03,3.344e+04,4.090e+04
141.3,2.178e+02,7.301e+03,2.969e+04,3.721e+04
142.7,1.625e+02,8.144e+03,2.683e+04,3.514e+04
144.1,3.095e+02,9.863e+03,2.416e+04,3.433e+04
145.6,6.973e+02,1.114e+04,1.947e+04,3.131e+04
147.0,1.084e+03,1.079e+04,1.776e+04,2.963e+04
148.4,1.174e+03,9.450e+03,1.919e+04,2.981e+04
149.9,1.489e+03,9.527e+03,1.813e+04,2.915e+04
151.3,2.019e+03,1.007e+04,1.406e+04,2.615e+04
152.7,2.442e+03,9.628e+03,1.127e+04,2.334e+04
154.1,2.723e+03,8.646e+03,1.024e+04,2.160e+04
155.6,2.823e+03,7.220e+03,9.499e+03,1.954e+04
157.0,2.737e+03,5.528e+03,9.658e+03,1.792e+04
158.4,2.680e+03,4.758e+03,1.072e+04,1.816e+04
159.8,2.698e+03,4.390e+03,1.151e+04,1.860e+04
161.3,2.618e+03,3.936e+03,1.130e+04,1.785e+04
162.7,2.360e+03,3.345e+03,1.067e+04,1.637e+04
164.1,2.184e+03,2.791e+03,1.023e+04,1.520e+04
165.6,2.089e+03,3.104e+03,1.008e+04,1.527e+04
167.0,7.033e+03,2.851e+04,2.101e+04,5.656e+04
168.4,8.662e+03,3.742e+04,2.380e+04,6.989e+04
169.8,1.807e+03,3.847e+03,9.346e+03,1.500e+04
171.3,1.267e+03,1.411e+03,8.132e+03,1.081e+04
172.7,1.177e+03,1.577e+03,8.637e+03,1.139e+04
174.1,1.061e+03,1.765e+03,1.068e+04,1.351e+04
175.5,9.742e+02,1.966e+03,1.062e+04,1.356e+04
177.0,9.538e+02,2.215e+03,9.182e+03,1.235e+04
178.4,8.678e+02,2.349e+03,7.761e+03,1.098e+04
179.8,7.865e+02,2.513e+03,7.560e+03,1.086e+04
181.3,9.632e+02,2.738e+03,9.560e+03,1.326e+04
182.7,1.354e+03,2.757e+03,1.061e+04,1.472e+04
184.1,2.975e+03,2.849e+03,1.112e+04,1.694e+04
185.5,4.157e+03,3.008e+03,1.154e+04,1.870e+04
187.0,3.714e+03,3.023e+03,1.197e+04,1.871e+04
188.4,4.425e+03,3.570e+03,1.264e+04,2.063e+04
189.8,4.419e+03,3.689e+03,1.285e+04,2.096e+04
191.2,5.125e+03,3.821e+03,1.407e+04,2.302e+04
192.7,6.737e+03,4.384e+03,1.484e+04,2.596e+04
194.1,9.401e+03,5.012e+03,1.617e+04,3.059e+04
195.5,7.763e+03,5.356e+03,1.743e+04,3.054e+04
196.9,2.513e+04,1.692e+04,2.954e+04,7.159e+04
198.4,3.936e+04,2.606e+04,3.953e+04,1.049e+05
199.8,1.280e+04,8.844e+03,2.217e+04,4.381e+04
