freq,psd_x,psd_y,psd_z,psd_xyz
46.8,6.313e+03,4.251e+04,1.127e+06,1.176e+06
48.2,5.996e+03,3.883e+04,8.921e+05,9.369e+05
49.7,5.520e+03,3.670e+04,7.438e+05,7.860e+05
51.1,4.480e+03,3.486e+04,6.136e+05,6.530e+05
52.5,4.142e+03,3.439e+04,5.196e+05,5.581e+05
53.9,4.390e+03,3.777e+04,4.872e+05,5.294e+05
55.3,4.852e+03,4.319e+04,4.733e+05,5.213e+05
56.8,5.433e+03,4.857e+04,4.587e+05,5.127e+05
58.2,5.302e+03,4.826e+04,4.366e+05,4.902e+05
59.6,4.586e+03,4.431e+04,4.084e+05,4.572e+05
61.0,4.381e+03,4.115e+04,3.952e+05,4.407e+05
62.4,4.563e+03,3.861e+04,3.943e+05,4.375e+05
63.8,4.745e+03,3.591e+04,3.961e+05,4.368e+05
65.3,4.859e+03,3.453e+04,4.048e+05,4.442e+05
66.7,5.755e+03,3.745e+04,4.315e+05,4.747e+05
68.1,7.588e+03,4.644e+04,4.652e+05,5.192e+05
69.5,9.963e+03,6.099e+04,4.942e+05,5.651e+05
70.9,1.226e+04,7.927e+04,5.117e+05,6.032e+05
72.4,1.430e+04,9.951e+04,5.123e+05,6.261e+05
73.8,1.494e+04,1.124e+05,4.647e+05,5.921e+05
75.2,1.361e+04,1.079e+05,3.603e+05,4.818e+05
76.6,1.113e+04,9.520e+04,2.570e+05,3.633e+05
78.0,9.553e+03,8.105e+04,1.817e+05,2.723e+05
79.5,8.416e+03,6.139e+04,1.212e+05,1.910e+05
80.9,5.902e+03,4.073e+04,7.431e+04,1.209e+05
82.3,3.969e+03,2.553e+04,4.370e+04,7.320e+04
83.7,3.297e+03,1.569e+04,2.542e+04,4.440e+04
85.1,3.514e+03,1.109e+04,1.611e+04,3.071e+04
86.5,4.048e+03,1.228e+04,1.141e+04,2.774e+04
88.0,5.849e+03,1.960e+04,8.707e+03,3.416e+04
89.4,9.595e+03,2.961e+04,9.556e+03,4.876e+04
90.8,7.611e+03,4.388e+04,1.508e+04,6.657e+04
92.2,3.293e+03,7.235e+04,2.233e+04,9.797e+04
93.6,3.739e+03,8.514e+04,2.410e+04,1.130e+05
95.1,3.885e+03,9.831e+04,2.677e+04,1.290e+05
96.5,3.855e+03,1.155e+05,3.099e+04,1.504e+05
97.9,3.001e+03,1.122e+05,3.009e+04,1.453e+05
99.3,3.569e+03,1.385e+05,3.296e+04,1.750e+05
100.7,6.398e+03,1.564e+05,3.152e+04,1.943e+05
102.2,6.975e+03,1.286e+05,2.581e+04,1.614e+05
103.6,6.741e+03,1.090e+05,2.574e+04,1.415e+05
105.0,5.864e+03,1.219e+05,3.236e+04,1.601e+05
106.4,5.216e+03,1.619e+05,4.027e+04,2.074e+05
107.8,5.322e+03,2.051e+05,4.328e+04,2.537e+05
109.2,5.637e+03,2.288e+05,4.032e+04,2.747e+05
110.7,5.817e+03,2.250e+05,3.328e+04,2.641e+05
112.1,5.369e+03,1.999e+05,2.529e+04,2.305e+05
113.5,4.750e+03,1.699e+05,1.857e+04,1.932e+05
114.9,4.786e+03,1.436e+05,1.323e+04,1.616e+05
116.3,5.331e+03,1.354e+05,1.048e+04,1.512e+05
117.8,6.665e+03,1.358e+05,8.996e+03,1.515e+05
119.2,7.930e+03,1.232e+05,6.531e+03,1.376e+05
120.6,9.074e+03,9.238e+04,3.697e+03,1.052e+05
122.0,1.134e+04,7.876e+04,2.337e+03,9.243e+04
123.4,1.301e+04,7.288e+04,1.623e+03,8.751e+04
124.9,1.265e+04,6.842e+04,1.085e+03,8.216e+04
126.3,6.556e+03,6.486e+04,6.968e+02,7.211e+04
127.7,3.041e+03,5.998e+04,5.452e+02,6.357e+04
129.1,3.479e+03,5.449e+04,5.846e+02,5.855e+04
130.5,4.751e+03,4.671e+04,6.984e+02,5.216e+04
131.9,5.146e+03,3.363e+04,7.477e+02,3.953e+04
133.4,2.751e+03,1.187e+04,4.018e+02,1.502e+04
134.8,7.948e+02,1.069e+03,1.528e+02,2.016e+03
136.2,7.316e+02,6.158e+02,1.404e+02,1.488e+03
137.6,7.797e+02,5.220e+02,1.286e+02,1.430e+03
139.0,7.271e+02,4.054e+02,1.246e+02,1.257e+03
140.5,6.395e+02,3.145e+02,1.215e+02,1.075e+03
141.9,7.901e+02,2.324e+02,1.212e+02,1.144e+03
143.3,8.437e+02,2.068e+02,1.474e+02,1.198e+03
144.7,8.484e+02,2.281e+02,1.846e+02,1.261e+03
146.1,6.486e+02,2.528e+02,1.754e+02,1.077e+03
147.6,4.129e+02,2.625e+02,1.559e+02,8.312e+02
149.0,4.757e+02,3.256e+02,1.488e+02,9.502e+02
150.4,5.250e+02,3.148e+02,1.311e+02,9.708e+02
151.8,4.896e+02,3.094e+02,1.216e+02,9.207e+02
153.2,3.447e+02,3.196e+02,9.780e+01,7.621e+02
154.6,2.577e+02,3.400e+02,7.696e+01,6.747e+02
156.1,2.187e+02,3.740e+02,7.386e+01,6.665e+02
157.5,1.507e+02,3.399e+02,9.160e+01,5.821e+02
158.9,1.576e+02,3.252e+02,1.058e+02,5.887e+02
160.3,1.997e+02,2.734e+02,9.961e+01,5.728e+02
161.7,2.730e+02,2.184e+02,9.373e+01,5.852e+02
163.2,3.843e+02,1.728e+02,9.365e+01,6.508e+02
164.6,5.174e+02,1.364e+02,9.760e+01,7.514e+02
166.0,7.405e+02,1.377e+02,1.013e+02,9.795e+02
167.4,9.158e+02,1.624e+02,8.221e+01,1.160e+03
168.8,5.209e+02,1.797e+02,5.915e+01,7.598e+02
170.3,2.754e+02,1.994e+02,5.602e+01,5.308e+02
171.7,2.868e+02,2.434e+02,7.993e+01,6.101e+02
173.1,4.691e+02,3.385e+02,1.285e+02,9.360e+02
174.5,4.429e+02,3.880e+02,1.314e+02,9.624e+02
175.9,3.059e+02,3.629e+02,1.114e+02,7.802e+02
177.3,2.766e+02,1.979e+02,8.533e+01,5.598e+02
178.8,2.895e+02,1.209e+02,6.532e+01,4.757e+02
180.2,2.150e+02,1.409e+02,6.022e+01,4.161e+02
181.6,2.156e+02,1.445e+02,5.934e+01,4.195e+02
183.0,2.130e+02,1.112e+02,6.093e+01,3.851e+02
184.4,2.162e+02,1.153e+02,5.970e+01,3.913e+02
185.9,2.440e+02,1.538e+02,5.909e+01,4.569e+02
187.3,2.708e+02,2.157e+02,5.708e+01,5.436e+02
188.7,2.359e+02,1.940e+02,5.965e+01,4.895e+02
190.1,2.240e+02,1.859e+02,7.526e+01,4.852e+02
191.5,2.336e+02,2.681e+02,1.024e+02,6.041e+02
193.0,2.262e+02,2.331e+02,1.068e+02,5.662e+02
194.4,3.249e+02,1.935e+02,1.178e+02,6.362e+02
195.8,4.689e+02,1.966e+02,1.499e+02,8.154e+02
197.2,6.065e+02,3.917e+02,1.657e+02,1.164e+03
198.6,7.087e+02,8.218e+02,1.398e+02,1.670e+03
