freq,psd_x,psd_y,psd_z,psd_xyz
113.2,2.881e+04,2.795e+03,2.943e+03,3.455e+04
114.6,2.044e+04,2.019e+03,2.026e+03,2.448e+04
116.0,1.393e+04,1.477e+03,1.537e+03,1.694e+04
117.4,1.124e+04,1.169e+03,1.634e+03,1.404e+04
118.8,9.780e+03,1.006e+03,1.664e+03,1.245e+04
120.2,8.522e+03,1.133e+03,1.479e+03,1.113e+04
121.6,7.787e+03,1.446e+03,1.289e+03,1.052e+04
123.0,6.953e+03,2.193e+03,1.317e+03,1.046e+04
124.4,6.593e+03,3.817e+03,1.891e+03,1.230e+04
125.8,7.385e+03,6.266e+03,3.058e+03,1.671e+04
127.2,8.367e+03,6.044e+03,4.107e+03,1.852e+04
128.6,8.333e+03,5.471e+03,4.615e+03,1.842e+04
130.0,8.268e+03,5.078e+03,5.378e+03,1.872e+04
131.4,8.822e+03,4.566e+03,6.094e+03,1.948e+04
132.8,8.610e+03,3.447e+03,6.409e+03,1.847e+04
134.2,7.778e+03,2.291e+03,6.833e+03,1.690e+04
135.6,7.289e+03,1.964e+03,6.709e+03,1.596e+04
137.0,7.418e+03,1.725e+03,6.617e+03,1.576e+04
138.4,7.676e+03,1.503e+03,6.650e+03,1.583e+04
139.8,7.759e+03,1.093e+03,5.877e+03,1.473e+04
141.2,1.204e+04,6.482e+02,5.787e+03,1.848e+04
142.6,2.650e+04,6.036e+02,7.111e+03,3.422e+04
144.0,4.712e+04,2.000e+03,8.498e+03,5.761e+04
145.4,5.933e+04,4.783e+03,7.970e+03,7.208e+04
146.8,5.933e+04,6.273e+03,6.513e+03,7.212e+04
148.2,4.469e+04,4.582e+03,4.346e+03,5.362e+04
149.5,3.522e+04,2.771e+03,4.514e+03,4.251e+04
150.9,3.312e+04,2.478e+03,7.200e+03,4.280e+04
152.3,3.505e+04,3.406e+03,1.100e+04,4.946e+04
153.7,3.940e+04,4.804e+03,1.500e+04,5.920e+04
155.1,3.793e+04,5.397e+03,1.597e+04,5.930e+04
156.5,2.794e+04,4.399e+03,1.326e+04,4.560e+04
157.9,1.897e+04,3.242e+03,1.079e+04,3.301e+04
159.3,1.311e+04,2.409e+03,9.092e+03,2.461e+04
160.7,8.518e+03,1.750e+03,7.278e+03,1.755e+04
162.1,6.228e+03,1.373e+03,6.024e+03,1.363e+04
163.5,6.631e+03,1.613e+03,5.698e+03,1.394e+04
164.9,1.409e+04,1.453e+04,7.145e+03,3.576e+04
166.3,2.586e+04,3.377e+04,1.051e+04,7.014e+04
167.7,1.250e+04,8.167e+03,6.697e+03,2.737e+04
169.1,9.333e+03,3.359e+03,5.889e+03,1.858e+04
170.5,9.011e+03,3.462e+03,5.607e+03,1.808e+04
171.9,7.989e+03,3.278e+03,4.764e+03,1.603e+04
173.3,7.506e+03,3.313e+03,4.100e+03,1.492e+04
174.7,6.678e+03,3.280e+03,3.425e+03,1.338e+04
176.1,6.246e+03,3.295e+03,3.038e+03,1.258e+04
177.5,6.048e+03,3.133e+03,2.846e+03,1.203e+04
178.9,5.817e+03,2.821e+03,2.787e+03,1.142e+04
180.3,5.746e+03,2.665e+03,2.800e+03,1.121e+04
181.7,6.013e+03,2.905e+03,2.799e+03,1.172e+04
183.1,5.408e+03,2.618e+03,2.516e+03,1.054e+04
184.5,5.022e+03,2.495e+03,2.383e+03,9.901e+03
185.9,4.585e+03,2.247e+03,2.269e+03,9.101e+03
187.3,4.463e+03,2.093e+03,2.364e+03,8.919e+03
188.7,4.717e+03,2.043e+03,2.401e+03,9.161e+03
190.1,5.348e+03,2.075e+03,2.491e+03,9.914e+03
191.5,6.028e+03,2.162e+03,2.643e+03,1.083e+04
192.9,5.915e+03,2.059e+03,2.571e+03,1.054e+04
194.3,5.108e+03,1.855e+03,2.670e+03,9.632e+03
195.7,4.854e+03,1.821e+03,2.814e+03,9.490e+03
197.1,4.374e+03,1.769e+03,1.976e+03,8.118e+03
198.5,3.425e+03,1.744e+03,1.462e+03,6.631e+03
199.9,2.754e+03,1.781e+03,1.532e+03,6.067e+03
