freq,psd_x,psd_y,psd_z,psd_xyz
169.6,1.113e+03,3.058e+03,3.440e+03,7.611e+03
171.0,9.779e+02,2.001e+03,3.255e+03,6.234e+03
172.4,1.117e+03,2.034e+03,2.909e+03,6.060e+03
173.8,8.577e+02,1.536e+03,1.710e+03,4.104e+03
175.3,6.455e+02,1.233e+03,1.331e+03,3.209e+03
176.7,4.900e+02,9.889e+02,1.034e+03,2.512e+03
178.1,4.102e+02,8.007e+02,8.439e+02,2.055e+03
179.5,3.727e+02,6.628e+02,8.628e+02,1.898e+03
181.0,3.190e+02,6.021e+02,8.702e+02,1.791e+03
182.4,2.487e+02,5.471e+02,9.486e+02,1.744e+03
183.8,2.254e+02,4.675e+02,1.150e+03,1.843e+03
185.2,2.559e+02,4.924e+02,1.254e+03,2.003e+03
186.7,3.521e+02,6.076e+02,1.285e+03,2.244e+03
188.1,1.023e+03,9.343e+02,1.547e+03,3.504e+03
189.5,1.305e+03,1.152e+03,1.843e+03,4.300e+03
190.9,1.156e+03,1.190e+03,1.715e+03,4.060e+03
192.4,1.807e+03,1.500e+03,1.582e+03,4.888e+03
193.8,1.283e+04,1.209e+04,1.148e+04,3.641e+04
195.2,2.585e+04,2.727e+04,2.764e+04,8.077e+04
196.6,5.043e+03,5.592e+03,5.205e+03,1.584e+04
198.1,1.352e+03,1.579e+03,1.339e+03,4.271e+03
199.5,1.566e+03,1.718e+03,1.446e+03,4.731e+03
