freq,psd_x,psd_y,psd_z,psd_xyz
160.3,9.064e+03,2.145e+04,3.384e+03,3.390e+04
161.8,5.454e+03,1.455e+04,1.632e+03,2.164e+04
163.2,4.554e+03,1.348e+04,1.463e+03,1.950e+04
164.7,3.863e+03,1.233e+04,1.426e+03,1.762e+04
166.1,2.796e+03,1.162e+04,1.424e+03,1.584e+04
167.6,1.912e+03,1.032e+04,1.360e+03,1.359e+04
169.0,1.575e+03,8.812e+03,1.224e+03,1.161e+04
170.5,1.748e+03,7.403e+03,1.044e+03,1.019e+04
172.0,2.154e+03,6.255e+03,8.735e+02,9.283e+03
173.4,2.378e+03,5.380e+03,8.215e+02,8.580e+03
174.9,2.363e+03,4.693e+03,8.035e+02,7.860e+03
176.3,2.294e+03,3.970e+03,7.709e+02,7.035e+03
177.8,2.072e+03,3.064e+03,7.629e+02,5.899e+03
179.2,1.703e+03,2.357e+03,7.754e+02,4.835e+03
180.7,1.382e+03,1.934e+03,7.878e+02,4.104e+03
182.2,1.106e+03,1.646e+03,8.923e+02,3.645e+03
183.6,9.912e+02,1.577e+03,9.736e+02,3.541e+03
185.1,1.156e+03,1.607e+03,1.046e+03,3.809e+03
186.5,1.459e+03,1.703e+03,1.230e+03,4.392e+03
188.0,1.777e+03,1.903e+03,1.478e+03,5.157e+03
189.4,2.067e+03,2.225e+03,1.688e+03,5.979e+03
190.9,2.548e+03,2.688e+03,1.866e+03,7.102e+03
192.4,3.785e+03,3.247e+03,1.982e+03,9.014e+03
193.8,5.048e+03,4.047e+03,2.263e+03,1.136e+04
195.3,5.021e+03,5.381e+03,2.873e+03,1.328e+04
196.7,4.274e+03,7.041e+03,3.427e+03,1.474e+04
198.2,3.453e+03,7.519e+03,3.570e+03,1.454e+04
199.6,2.481e+03,7.914e+03,3.483e+03,1.388e+04
